Sample_ID,Region,Depth,Month,Year,Site_ID,Lat,Long,Sorting_Method,WGA_Approach,Status,Primary_Tax_Method,Target_Region,Taxonomy,Plot_Taxa,Cluster_ID,O2_Content,Oxy_Type,OMZ_Phenotype,Topography,Completeness,Contamination,Strain_heterogeneity,Assembly_Length,Assembly_Length_MBP,Number_of_contigs,N50_Contigs,Mean_contig_length_(bp),Longest_contig_(bp),GC,Temperature_(ºC),Salinity_(psu),[O2]_(uM),[NO3-]_(uM),[NO2-]_(uM),[NH3]_(uM)
AAA003_J10,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_J13,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_J17,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Acidobacteria;Subgroup 26;uncultured bacterium SAT52-B4,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_J20,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_J23,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Planctomycetes;Pla3 lineage;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_K03,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_K10,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_K19,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured;uncultured alpha proteobacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_K20,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;uncultured marine bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_L03,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales;Thioglobaceae;SUP05 cluster;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_L08,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Sequenced,16S,V1-V5,Bacteria;Marinimicrobia_SAR406_clade;Marinimicrobia bacterium SCGC AAA003-L08,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,74.14,0,0,1350833,1.350833,143,31026,9446,82834,30.28,5,35.5,128,37.59,0.04,0.009
AAA003_L10,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_L19,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_L20,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_M10,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_M14,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_M16,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_M18,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);SAR324 cluster bacterium SCGC AB-629-J17,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_M19,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Euryarchaeota;Thermoplasmata;Marine Group II;uncultured archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_N08,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_N17,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_N21,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_O08,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured marine archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_O17,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured marine group I thaumarchaeote,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_P17,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_P18,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_P19,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA003_P20,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_A05,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Muricauda;Muricauda beolgyonensis,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_A11,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Arctic97B-4 marine group;uncultured organism,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_A19,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Marinimicrobia_SAR406_clade;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_B04,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Marinimicrobia_SAR406_clade;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_B19,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_B20,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_C02,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Arctic97B-4 marine group;uncultured marine microorganism,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_C05,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Arctic97B-4 marine group;uncultured marine bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_C09,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_C13,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Euryarchaeota;Thermoplasmata;Marine Group II;uncultured archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_C15,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_C17,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_C21,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured marine thaumarchaeote KM3_90_C11,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,19.5,0,0,145314,0.145314,24,10091,6049,45504,34.93,5,35.5,128,37.59,0.04,0.009
AAA007_C22,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_C23,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Arctic97B-4 marine group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_D03,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_D04,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;uncultured gamma proteobacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_D16,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Marinimicrobia_SAR406_clade;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_D21,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;AT-s3-44;uncultured bacterium KM3-69-D9,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_D22,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_E02,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Sequenced,WGS,,Archaea;Crenarchaeota,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,37.74,0,0,306361,0.306361,44,16274,6955,46785,35.3,5,35.5,128,37.59,0.04,0.009
AAA007_E03,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_E07,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_E08,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_E15,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured marine group I thaumarchaeote,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,22.73,0.97,100,179073,0.179073,7,40143,25541,54202,34.66,5,35.5,128,37.59,0.04,0.009
AAA007_E17,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;PAUC34f;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_E18,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_E20,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Roseibacillus;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_F06,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;A714019;uncultured verrucomicrobium HF0500_27H16,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_F15,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;uncultured;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_F19,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_G04,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_G08,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_G17,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured archaeon,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,0,0,0,99768,0.099768,7,14335,14247,16321,37.47,5,35.5,128,37.59,0.04,0.009
AAA007_G21,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);SAR324 cluster bacterium SCGC AB-629-O05,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_G23,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_I18,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;PAUC34f;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_J07,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_J08,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured marine thaumarchaeote KM3_69_H10,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_J17,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Lentimonas;seawater metagenome,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_J18,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V3-V5,Archaea;Euryarchaeota;Thermoplasmata;Marine Group II;marine metagenome,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_K07,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Acidobacteria;Subgroup 26;uncultured bacterium SAT52-B4,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_K08,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;PAUC34f;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_K18,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_K19,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
AAA007_K21,SASTG,800,Nov,2007,SASTG_800_Nov_2007,-12.494833,-4.998667,DNA,MDA,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;uncultured bacterium,,,128,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,5,35.5,128,37.59,0.04,0.009
